"","ID","timepoints","predict_log10N","model"
"192","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",484.45226371205,0.551995328855072,"Cubic"
"193","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",486.982434912716,0.553025265642621,"Cubic"
"194","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",489.512606113382,0.554064136139051,"Cubic"
"195","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",492.042777314048,0.555112184926132,"Cubic"
"196","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",494.572948514714,0.556169656585636,"Cubic"
"197","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",497.10311971538,0.557236795699333,"Cubic"
"198","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",499.633290916045,0.558313846848994,"Cubic"
"199","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",502.163462116711,0.559401054616391,"Cubic"
"200","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",504.693633317377,0.560498663583293,"Cubic"
"1100","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",1.18956438487308,0.231244240282394,"Logistic"
"210","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",3.71973558553893,0.23406956241642,"Logistic"
"310","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",6.24990678620478,0.23690423721495,"Logistic"
"410","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",8.78007798687063,0.239747690505135,"Logistic"
"510","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",11.3102491875365,0.242599340715618,"Logistic"
"610","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",13.8404203882023,0.245458599335359,"Logistic"
"710","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",16.3705915888682,0.248324871384813,"Logistic"
"810","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",18.900762789534,0.251197555898678,"Logistic"
"910","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",21.4309339901999,0.254076046419424,"Logistic"
"1010","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",23.9611051908657,0.256959731500749,"Logistic"
"1110","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",26.4912763915316,0.259847995220095,"Logistic"
